"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:1904667"	0.0449402718160269	0.993667049966223	3	8	"negative regulation of ubiquitin protein ligase activity"	"BP"
"GO:0048858"	0.044966401067306	0.966739867852354	67	429	"cell projection morphogenesis"	"BP"
"GO:0036314"	0.0449689549964899	0.988663997931568	5	16	"response to sterol"	"BP"
"GO:0046058"	0.044980871132718	0.977338249523456	15	75	"cAMP metabolic process"	"BP"
"GO:0060437"	0.0450059483066307	0.997901175837284	2	3	"lung growth"	"BP"
"GO:0035887"	0.0450174125800583	0.997900334528114	2	3	"aortic smooth muscle cell differentiation"	"BP"
"GO:1905065"	0.0450174125800583	0.997900334528114	2	3	"positive regulation of vascular smooth muscle cell differentiation"	"BP"
"GO:0070208"	0.0451019930380803	0.988620919067922	5	16	"protein heterotrimerization"	"BP"
"GO:0006106"	0.045166138232853	0.997889408570844	2	3	"fumarate metabolic process"	"BP"
"GO:0004367"	0.0453314407969123	0.997877239378492	2	3	"glycerol-3-phosphate dehydrogenase [NAD+] activity"	"MF"
"GO:0032741"	0.0453428493451886	0.997876398520566	2	3	"positive regulation of interleukin-18 production"	"BP"
"GO:1902947"	0.0453540662213721	0.997875571665483	2	3	"regulation of tau-protein kinase activity"	"BP"
"GO:0070295"	0.0453725973798059	0.997874205366341	2	3	"renal water absorption"	"BP"
"GO:0004616"	0.045521588122893	0.997863208095583	2	3	"phosphogluconate dehydrogenase (decarboxylating) activity"	"MF"
"GO:0097252"	0.0455481705813325	0.997861243715244	2	3	"oligodendrocyte apoptotic process"	"BP"
"GO:0090403"	0.0455481705813326	0.997861243715244	2	3	"oxidative stress-induced premature senescence"	"BP"
"GO:0038086"	0.045563541293522	0.997860107541072	2	3	"VEGF-activated platelet-derived growth factor receptor signaling pathway"	"BP"
"GO:0038091"	0.045563541293522	0.997860107541072	2	3	"positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway"	"BP"
"GO:0032914"	0.0455806702692267	0.997858841127314	2	3	"positive regulation of transforming growth factor beta1 production"	"BP"
"GO:1902488"	0.0455916196786614	0.997858031443407	2	3	"cholangiocyte apoptotic process"	"BP"
"GO:1904192"	0.0455916196786614	0.997858031443407	2	3	"regulation of cholangiocyte apoptotic process"	"BP"
"GO:1904193"	0.0455916196786614	0.997858031443407	2	3	"negative regulation of cholangiocyte apoptotic process"	"BP"
"GO:0046914"	0.0455983150833576	0.962980701206491	139	963	"transition metal ion binding"	"MF"
"GO:2001269"	0.0456012274772202	0.993902286119194	3	7	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"BP"
"GO:1904058"	0.0456372438522325	0.99785465637858	2	3	"positive regulation of sensory perception of pain"	"BP"
"GO:1903984"	0.0456908915822559	0.997850685166923	2	3	"positive regulation of TRAIL-activated apoptotic signaling pathway"	"BP"
"GO:0080130"	0.0457431131626727	0.997846816824779	2	3	"L-phenylalanine:2-oxoglutarate aminotransferase activity"	"MF"
"GO:0014012"	0.0457632715612122	0.997845322868119	2	3	"peripheral nervous system axon regeneration"	"BP"
"GO:0002950"	0.0457747701168503	0.997844470522376	2	3	"ceramide phosphoethanolamine synthase activity"	"MF"
"GO:0033188"	0.0457747701168503	0.997844470522376	2	3	"sphingomyelin synthase activity"	"MF"
"GO:0047493"	0.0457747701168503	0.997844470522376	2	3	"ceramide cholinephosphotransferase activity"	"MF"
"GO:0070472"	0.0457850625070172	0.997843707475802	2	3	"regulation of uterine smooth muscle contraction"	"BP"
"GO:0070474"	0.0457850625070172	0.997843707475802	2	3	"positive regulation of uterine smooth muscle contraction"	"BP"
"GO:0061110"	0.0457855551387111	0.997843670950988	2	3	"dense core granule biogenesis"	"BP"
"GO:0004614"	0.045786178582232	0.997843624727158	2	3	"phosphoglucomutase activity"	"MF"
"GO:0021847"	0.0457862300594956	0.997843620910472	2	3	"ventricular zone neuroblast division"	"BP"
"GO:0017098"	0.0457862388392754	0.997843620259509	2	3	"sulfonylurea receptor binding"	"MF"
"00471"	0.0457863413238532	0.997843612660976	2	3	"D-Glutamine and D-glutamate metabolism"	"KEGG"
"GO:0004359"	0.0457863413238532	0.997843612660976	2	3	"glutaminase activity"	"MF"
"GO:0005000"	0.0457863413238532	0.997843612660976	2	3	"vasopressin receptor activity"	"MF"
"GO:0010643"	0.0457863413238532	0.997843612660976	2	3	"cell communication by chemical coupling"	"BP"
"GO:0003347"	0.0457863413239325	0.997843612660976	2	3	"epicardial cell to mesenchymal cell transition"	"BP"
"GO:0004031"	0.0457863413239325	0.997843612660976	2	3	"aldehyde oxidase activity"	"MF"
"GO:0004936"	0.0457863413239325	0.997843612660976	2	3	"alpha-adrenergic receptor activity"	"MF"
"GO:0005315"	0.0457863413239325	0.997843612660976	2	3	"inorganic phosphate transmembrane transporter activity"	"MF"
"GO:0008184"	0.0457863413239325	0.997843612660976	2	3	"glycogen phosphorylase activity"	"MF"
"GO:0015129"	0.0457863413239325	0.997843612660976	2	3	"lactate transmembrane transporter activity"	"MF"
"GO:0016623"	0.0457863413239325	0.997843612660976	2	3	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor"	"MF"
"GO:0030229"	0.0457863413239325	0.997843612660976	2	3	"very-low-density lipoprotein particle receptor activity"	"MF"
"GO:0032224"	0.0457863413239325	0.997843612660976	2	3	"positive regulation of synaptic transmission, cholinergic"	"BP"
"GO:0033564"	0.0457863413239325	0.997843612660976	2	3	"anterior/posterior axon guidance"	"BP"
"GO:0048495"	0.0457863413239325	0.997843612660976	2	3	"Roundabout binding"	"MF"
"GO:0050508"	0.0457863413239325	0.997843612660976	2	3	"glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity"	"MF"
"GO:0051124"	0.0457863413239325	0.997843612660976	2	3	"synaptic growth at neuromuscular junction"	"BP"
"GO:0051458"	0.0457863413239325	0.997843612660976	2	3	"corticotropin secretion"	"BP"
"GO:0055095"	0.0457863413239325	0.997843612660976	2	3	"lipoprotein particle mediated signaling"	"BP"
"GO:0055096"	0.0457863413239325	0.997843612660976	2	3	"low-density lipoprotein particle mediated signaling"	"BP"
"GO:0060665"	0.0457863413239325	0.997843612660976	2	3	"regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling"	"BP"
"GO:0071947"	0.0457863413239325	0.997843612660976	2	3	"protein deubiquitination involved in ubiquitin-dependent protein catabolic process"	"BP"
"GO:0086028"	0.0457863413239325	0.997843612660976	2	3	"bundle of His cell to Purkinje myocyte signaling"	"BP"
"GO:0086043"	0.0457863413239325	0.997843612660976	2	3	"bundle of His cell action potential"	"BP"
"GO:0097109"	0.0457863413239325	0.997843612660976	2	3	"neuroligin family protein binding"	"MF"
"GO:1903977"	0.0457863413239325	0.997843612660976	2	3	"positive regulation of glial cell migration"	"BP"
"GO:2000097"	0.0457863413239325	0.997843612660976	2	3	"regulation of smooth muscle cell-matrix adhesion"	"BP"
"GO:0050923"	0.0457863413239325	0.997843612660976	2	3	"regulation of negative chemotaxis"	"BP"
"GO:0097155"	0.0457863413239325	0.997843612660976	2	3	"fasciculation of sensory neuron axon"	"BP"
"GO:1990705"	0.0457863413239325	0.997843612660976	2	3	"cholangiocyte proliferation"	"BP"
"GO:0007413"	0.045848938777393	0.988378328074247	5	16	"axonal fasciculation"	"BP"
"GO:0004012"	0.0460040689115278	0.988327791942852	5	16	"phospholipid-translocating ATPase activity"	"MF"
"GO:0033158"	0.0462216760450471	0.986105464171353	6	22	"regulation of protein import into nucleus, translocation"	"BP"
"GO:0016215"	0.0463744210949099	0.993755613320423	3	7	"acyl-CoA desaturase activity"	"MF"
"GO:0005372"	0.0465107379664645	0.993729642034354	3	7	"water transmembrane transporter activity"	"MF"
"GO:0072006"	0.0465710715585875	0.974775027626578	18	93	"nephron development"	"BP"
"GO:0072584"	0.0466011408249328	0.9937123998403	3	7	"caveolin-mediated endocytosis"	"BP"
"GO:0007159"	0.0468538461748296	0.968174141574248	41	253	"leukocyte cell-cell adhesion"	"BP"
"GO:0006558"	0.0469618498784303	0.993643456476931	3	7	"L-phenylalanine metabolic process"	"BP"
"GO:1902221"	0.0469618498784303	0.993643456476931	3	7	"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process"	"BP"
"00072"	0.0473487539929408	0.993569246289285	3	7	"Synthesis and degradation of ketone bodies"	"KEGG"
"GO:0006152"	0.0475040203901558	0.993539389919722	3	7	"purine nucleoside catabolic process"	"BP"
"GO:0046130"	0.0475040203901558	0.993539389919722	3	7	"purine ribonucleoside catabolic process"	"BP"
"GO:0010770"	0.0476063793252239	0.97162907730607	24	134	"positive regulation of cell morphogenesis involved in differentiation"	"BP"
"GO:0033692"	0.0476716714360896	0.979917139437305	10	44	"cellular polysaccharide biosynthetic process"	"BP"
"GO:0006213"	0.047720891422252	0.98543315423528	6	23	"pyrimidine nucleoside metabolic process"	"BP"
"GO:0005347"	0.0477639597027796	0.99348930932922	3	7	"ATP transmembrane transporter activity"	"MF"
"GO:0015217"	0.0477639597027796	0.99348930932922	3	7	"ADP transmembrane transporter activity"	"MF"
"GO:0006140"	0.0478448429678134	0.971441248882061	24	137	"regulation of nucleotide metabolic process"	"BP"
"GO:0051262"	0.0478816242648937	0.972957217883249	20	111	"protein tetramerization"	"BP"
"GO:0009128"	0.0479243047536056	0.993458356659936	3	7	"purine nucleoside monophosphate catabolic process"	"BP"
"GO:0009158"	0.0479243047536056	0.993458356659936	3	7	"ribonucleoside monophosphate catabolic process"	"BP"
"GO:0009169"	0.0479243047536056	0.993458356659936	3	7	"purine ribonucleoside monophosphate catabolic process"	"BP"
"GO:0051918"	0.0479288812883325	0.993457472542316	3	7	"negative regulation of fibrinolysis"	"BP"
"GO:0032412"	0.0480019158218971	0.971716324883315	23	128	"regulation of ion transmembrane transporter activity"	"BP"
"GO:0016594"	0.0480372331073355	0.993436529700018	3	7	"glycine binding"	"MF"
"GO:0045542"	0.0481456630341112	0.993415550831762	3	7	"positive regulation of cholesterol biosynthetic process"	"BP"
"GO:0090205"	0.0481456630341112	0.993415550831762	3	7	"positive regulation of cholesterol metabolic process"	"BP"
"GO:0031017"	0.0482588275885762	0.993393633609008	3	7	"exocrine pancreas development"	"BP"
"GO:1990748"	0.0482826110309317	0.98521840122481	6	23	"cellular detoxification"	"BP"
"GO:0010324"	0.0483323833976185	0.979541653335341	10	45	"membrane invagination"	"BP"
"GO:0008227"	0.0483616673520719	0.993373696307509	3	7	"G-protein coupled amine receptor activity"	"MF"
"GO:0050768"	0.0485323205489617	0.968073347104413	35	208	"negative regulation of neurogenesis"	"BP"
"GO:0021700"	0.0485365722844772	0.968736381390926	32	187	"developmental maturation"	"BP"
"GO:0071706"	0.0485503871159207	0.973013459097877	19	103	"tumor necrosis factor superfamily cytokine production"	"BP"
"GO:0038036"	0.0486879349034138	0.993310319381164	3	7	"sphingosine-1-phosphate receptor activity"	"MF"
"GO:0030030"	0.0487051525692335	0.9600574920862	150	1044	"cell projection organization"	"BP"
"GO:0097119"	0.0487141464463194	0.993305219647232	3	7	"postsynaptic density protein 95 clustering"	"BP"
"GO:0051783"	0.0488456367541654	0.970466600288239	25	141	"regulation of nuclear division"	"BP"
"GO:0090084"	0.0489609506287448	0.993257141681642	3	7	"negative regulation of inclusion body assembly"	"BP"
"GO:0042552"	0.0489997735318852	0.972779909404682	19	100	"myelination"	"BP"
"GO:0050746"	0.0490704248508769	0.989782118619202	4	12	"regulation of lipoprotein metabolic process"	"BP"
"GO:0018958"	0.0490749294212947	0.97722348768619	12	57	"phenol-containing compound metabolic process"	"BP"
"GO:0072239"	0.0492277494453627	0.993205047725257	3	7	"metanephric glomerulus vasculature development"	"BP"
"GO:1903748"	0.0493201290311493	0.993186980850112	3	7	"negative regulation of establishment of protein localization to mitochondrion"	"BP"
"GO:0006760"	0.0493692711772511	0.984911629896254	6	22	"folic acid-containing compound metabolic process"	"BP"
"GO:0003056"	0.049378409448438	0.99317557509319	3	7	"regulation of vascular smooth muscle contraction"	"BP"
"GO:0010954"	0.0494760709572379	0.987013317701876	5	17	"positive regulation of protein processing"	"BP"
"GO:1901031"	0.0495087050596595	0.980131371299976	9	39	"regulation of response to reactive oxygen species"	"BP"
"GO:0030100"	0.0495467980273849	0.968251280859774	31	183	"regulation of endocytosis"	"BP"
"GO:0045981"	0.0495756368514925	0.975316269926505	14	71	"positive regulation of nucleotide metabolic process"	"BP"
"GO:1900544"	0.0495756368514925	0.975316269926505	14	71	"positive regulation of purine nucleotide metabolic process"	"BP"
"GO:2001267"	0.0496114240018543	0.989631475720493	4	12	"regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"BP"
"GO:0045627"	0.0496149577523048	0.993129220130245	3	7	"positive regulation of T-helper 1 cell differentiation"	"BP"
"GO:0042759"	0.0497427982466087	0.993104127076946	3	7	"long-chain fatty acid biosynthetic process"	"BP"
"GO:0051767"	0.0497664791619172	0.984759458039627	6	22	"nitric-oxide synthase biosynthetic process"	"BP"
"GO:0051769"	0.0497664791619172	0.984759458039627	6	22	"regulation of nitric-oxide synthase biosynthetic process"	"BP"
"GO:0035733"	0.0498446324867948	0.993084118123495	3	7	"hepatic stellate cell activation"	"BP"
"GO:2000489"	0.0498446324867948	0.993084118123495	3	7	"regulation of hepatic stellate cell activation"	"BP"
"GO:0050707"	0.0499207443026261	0.970459678301865	23	128	"regulation of cytokine secretion"	"BP"
"GO:0007173"	0.0500363857366118	0.973777983694523	16	81	"epidermal growth factor receptor signaling pathway"	"BP"
"GO:0009164"	0.0500965482181023	0.989495886681106	4	12	"nucleoside catabolic process"	"BP"
"GO:2001135"	0.0501519322595934	0.993023628067051	3	7	"regulation of endocytic recycling"	"BP"
"GO:0005114"	0.0501537171204642	0.993023276245703	3	7	"type II transforming growth factor beta receptor binding"	"MF"
"GO:0014808"	0.0501829078230037	0.989471699889528	4	12	"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"BP"
"GO:0014820"	0.0501879256793924	0.993016532178544	3	7	"tonic smooth muscle contraction"	"BP"
"GO:0015858"	0.0502027619931933	0.993013606628691	3	7	"nucleoside transport"	"BP"
"GO:0008525"	0.0502043201628241	0.99301329935331	3	7	"phosphatidylcholine transporter activity"	"MF"
"GO:0015194"	0.0502213387414542	0.993009942966127	3	7	"L-serine transmembrane transporter activity"	"MF"
"GO:0022889"	0.0502213387414542	0.993009942966127	3	7	"serine transmembrane transporter activity"	"MF"
"GO:1905361"	0.0502213387414542	0.993009942966127	3	7	"L-serine transporter activity"	"MF"
"05020"	0.0502334908888977	0.981090502116241	8	34	"Prion diseases"	"KEGG"
"GO:0072498"	0.0503355115991455	0.992987412829902	3	7	"embryonic skeletal joint development"	"BP"
"GO:0061032"	0.0503537729324163	0.992983807145258	3	7	"visceral serous pericardium development"	"BP"
"GO:0060638"	0.0503991279744374	0.992974849314017	3	7	"mesenchymal-epithelial cell signaling"	"BP"
"GO:0071578"	0.0504147010476325	0.992971772732285	3	7	"zinc II ion transmembrane import"	"BP"
"GO:0032354"	0.0504328371828047	0.992968189264628	3	7	"response to follicle-stimulating hormone"	"BP"
"GO:0051547"	0.050457008160628	0.992963412497987	3	7	"regulation of keratinocyte migration"	"BP"
"GO:0035810"	0.0504589615399816	0.992963026418769	3	7	"positive regulation of urine volume"	"BP"
"GO:0008066"	0.0504598870328535	0.992962843495715	3	7	"glutamate receptor activity"	"MF"
"GO:0021800"	0.0504598870328583	0.99296284349571	3	7	"cerebral cortex tangential migration"	"BP"
"GO:0072497"	0.0504598870328583	0.99296284349571	3	7	"mesenchymal stem cell differentiation"	"BP"
"GO:0043201"	0.0504598870328583	0.99296284349571	3	7	"response to leucine"	"BP"
"GO:0071233"	0.0504598870328583	0.99296284349571	3	7	"cellular response to leucine"	"BP"
"GO:0007044"	0.0505909917129684	0.974788579141211	14	69	"cell-substrate junction assembly"	"BP"
"GO:0008238"	0.0506416006509036	0.974059336304676	15	75	"exopeptidase activity"	"MF"
"GO:0045600"	0.050647459723077	0.97837991477806	10	45	"positive regulation of fat cell differentiation"	"BP"
"GO:0046638"	0.0506724608881683	0.980960174225789	8	33	"positive regulation of alpha-beta T cell differentiation"	"BP"
"GO:0016701"	0.0507244858485142	0.986590376022629	5	17	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	"MF"
"GO:0016702"	0.0507244858485142	0.986590376022629	5	17	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	"MF"
"GO:0045123"	0.0509630982544453	0.979432865911147	9	39	"cellular extravasation"	"BP"
"GO:0055006"	0.0510279494021176	0.975312569631421	13	63	"cardiac cell development"	"BP"
"GO:0006665"	0.0510825405410878	0.97313238561644	16	82	"sphingolipid metabolic process"	"BP"
"GO:0045740"	0.0510905357579661	0.978156344738365	10	45	"positive regulation of DNA replication"	"BP"
"GO:0030544"	0.0512236617133165	0.980639108862215	8	34	"Hsp70 protein binding"	"MF"
"GO:0010893"	0.0512278748851257	0.984196722690522	6	22	"positive regulation of steroid biosynthetic process"	"BP"
"GO:2000191"	0.0514454521543176	0.984112558003057	6	22	"regulation of fatty acid transport"	"BP"
"GO:0043403"	0.0515860199139077	0.98405813024591	6	22	"skeletal muscle tissue regeneration"	"BP"
"GO:1900542"	0.0516121702520444	0.969312169597173	23	131	"regulation of purine nucleotide metabolic process"	"BP"
