"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0031937",0.232960548426394,0.949304796466571,2,6,"positive regulation of chromatin silencing","BP"
"GO:0046165",0.233507790503157,0.845485219762737,16,73,"alcohol biosynthetic process","BP"
"GO:0038034",0.233592151799313,0.853368586921817,13,57,"signal transduction in absence of ligand","BP"
"GO:0097192",0.233592151799313,0.853368586921817,13,57,"extrinsic apoptotic signaling pathway in absence of ligand","BP"
"GO:0002488",0.233781858620577,0.952482421256469,2,5,"antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway","BP"
"GO:0002489",0.233781858620577,0.952482421256469,2,5,"antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent","BP"
"04722",0.23379296791148,0.831618953407433,24,117,"Neurotrophin signaling pathway","KEGG"
"GO:0032976",0.233874422592875,1,1,1,"release of matrix enzymes from mitochondria","BP"
"GO:1990117",0.233874422592875,1,1,1,"B cell receptor apoptotic signaling pathway","BP"
"GO:0070849",0.233881026774779,0.887156170890647,6,25,"response to epidermal growth factor","BP"
"GO:0060631",0.233904646694398,0.952440423037994,2,5,"regulation of meiosis I","BP"
"GO:0034767",0.233929227855527,0.845037342859632,16,74,"positive regulation of ion transmembrane transport","BP"
"GO:0042134",0.233939924723464,0.952428353457947,2,5,"rRNA primary transcript binding","MF"
"GO:0031115",0.234061769929222,0.92782159174147,3,9,"negative regulation of microtubule polymerization","BP"
"GO:2000181",0.23434804723968,0.855629159328455,12,54,"negative regulation of blood vessel morphogenesis","BP"
"GO:0015399",0.234391261611037,0.837298723588199,20,91,"primary active transmembrane transporter activity","MF"
"GO:0015405",0.234391261611037,0.837298723588199,20,91,"P-P-bond-hydrolysis-driven transmembrane transporter activity","MF"
"GO:0045833",0.234453468436248,0.855926183333733,12,52,"negative regulation of lipid metabolic process","BP"
"GO:0019751",0.234480453725294,0.852364044203048,13,59,"polyol metabolic process","BP"
"GO:0016824",0.234612905508824,1,1,1,"hydrolase activity, acting on acid halide bonds","MF"
"GO:0018900",0.234612905508824,1,1,1,"dichloromethane metabolic process","BP"
"GO:0019120",0.234612905508824,1,1,1,"hydrolase activity, acting on acid halide bonds, in C-halide compounds","MF"
"GO:0042196",0.234612905508824,1,1,1,"chlorinated hydrocarbon metabolic process","BP"
"GO:0042197",0.234612905508824,1,1,1,"halogenated hydrocarbon metabolic process","BP"
"GO:0047651",0.234612905508824,1,1,1,"alkylhalidase activity","MF"
"GO:0000989",0.234657592132007,0.804353879602686,73,377,"transcription factor activity, transcription factor binding","MF"
"GO:0010039",0.234668056485198,0.89770114586594,5,18,"response to iron ion","BP"
"GO:0051896",0.234813090459909,0.838305243746604,19,90,"regulation of protein kinase B signaling","BP"
"GO:0002739",0.234824803911605,0.952125152835587,2,5,"regulation of cytokine secretion involved in immune response","BP"
"GO:0008361",0.234921070551297,0.825980503539976,28,142,"regulation of cell size","BP"
"GO:1902430",0.235006190746905,0.952062892204473,2,5,"negative regulation of beta-amyloid formation","BP"
"GO:0048708",0.235411985217213,0.858609395325042,11,48,"astrocyte differentiation","BP"
"GO:0001914",0.235704218763828,0.887732039548144,6,22,"regulation of T cell mediated cytotoxicity","BP"
"GO:0030833",0.236000106298797,0.829918263431639,24,115,"regulation of actin filament polymerization","BP"
"GO:0072602",0.236016095095316,0.951715565957405,2,5,"interleukin-4 secretion","BP"
"GO:0019369",0.23609971723895,0.896037688604481,5,19,"arachidonic acid metabolic process","BP"
"GO:0033007",0.236287341812506,0.951622082693108,2,5,"negative regulation of mast cell activation involved in immune response","BP"
"GO:0010739",0.236307972215254,0.951614969171846,2,5,"positive regulation of protein kinase A signaling","BP"
"00250",0.236378772238245,0.8866615053857,6,23,"Alanine, aspartate and glutamate metabolism","KEGG"
"GO:0009083",0.236382959704416,0.926734642673467,3,9,"branched-chain amino acid catabolic process","BP"
"GO:0019400",0.236419827706462,0.909928983039523,4,13,"alditol metabolic process","BP"
"00120",0.236456408613945,0.951563772996867,2,5,"Primary bile acid biosynthesis","KEGG"
"04512",0.236810913394082,0.847070923544652,14,69,"ECM-receptor interaction","KEGG"
"GO:0071933",0.236817006327052,0.926530681304061,3,9,"Arp2/3 complex binding","MF"
"GO:0016031",0.237040915144117,1,1,1,"tRNA import into mitochondrion","BP"
"GO:0070096",0.237040915144117,1,1,1,"mitochondrial outer membrane translocase complex assembly","BP"
"GO:0080163",0.237370948435009,1,1,1,"regulation of protein serine/threonine phosphatase activity","BP"
"GO:0017154",0.237592768739149,0.92272431718764,3,11,"semaphorin receptor activity","MF"
"GO:0030374",0.237615735400038,0.865522596761788,9,39,"ligand-dependent nuclear receptor transcription coactivator activity","MF"
"GO:0051091",0.237787733392353,0.821789987799342,30,149,"positive regulation of sequence-specific DNA binding transcription factor activity","BP"
"GO:0030819",0.238119598465241,0.877101601461135,7,29,"positive regulation of cAMP biosynthetic process","BP"
"GO:0015938",0.238175527745786,1,1,1,"coenzyme A catabolic process","BP"
"GO:0033869",0.238175527745786,1,1,1,"nucleoside bisphosphate catabolic process","BP"
"GO:0034031",0.238175527745786,1,1,1,"ribonucleoside bisphosphate catabolic process","BP"
"GO:0034034",0.238175527745786,1,1,1,"purine nucleoside bisphosphate catabolic process","BP"
"GO:0046356",0.238175527745786,1,1,1,"acetyl-CoA catabolic process","BP"
"GO:2000345",0.238178134984076,0.923959607430358,3,10,"regulation of hepatocyte proliferation","BP"
"GO:0032823",0.238234180494552,0.908940992921161,4,13,"regulation of natural killer cell differentiation","BP"
"GO:0000212",0.238362395337706,0.950904181383966,2,5,"meiotic spindle organization","BP"
"GO:0042537",0.238382890665506,0.925793005106757,3,9,"benzene-containing compound metabolic process","BP"
"GO:0030301",0.238479378803099,0.860465159299086,10,43,"cholesterol transport","BP"
"GO:0090237",0.238811597942167,0.950748131408132,2,5,"regulation of arachidonic acid secretion","BP"
"05143",0.238869313116609,0.885722783025549,6,22,"African trypanosomiasis","KEGG"
"GO:0001191",0.23917901096086,0.848628341420399,13,60,"transcriptional repressor activity, RNA polymerase II transcription factor binding","MF"
"GO:0015165",0.239287737903976,0.950582474625866,2,5,"pyrimidine nucleotide-sugar transmembrane transporter activity","MF"
"GO:0031694",0.239318690805817,1,1,1,"alpha-2A adrenergic receptor binding","MF"
"GO:0032441",0.239414333895831,1,1,1,"pheophorbide a oxygenase activity","MF"
"GO:0052806",0.239414333895831,1,1,1,"sulfite reductase (coenzyme F420) activity","MF"
"GO:0052807",0.239414333895831,1,1,1,"aflatoxin reductase (coenzyme F420) activity","MF"
"GO:0003209",0.239492943844634,0.905882783288326,4,15,"cardiac atrium morphogenesis","BP"
"GO:1902305",0.239557816208879,0.869986217658487,8,33,"regulation of sodium ion transmembrane transport","BP"
"GO:0042416",0.239568549204858,0.925232516525789,3,9,"dopamine biosynthetic process","BP"
"GO:1902287",0.239631730085508,0.921722329908595,3,11,"semaphorin-plexin signaling pathway involved in axon guidance","BP"
"GO:0004631",0.239653694365714,1,1,1,"phosphomevalonate kinase activity","MF"
"GO:0010885",0.240106994237405,0.923026711658763,3,10,"regulation of cholesterol storage","BP"
"GO:0001662",0.240160633657088,0.883656210627527,6,24,"behavioral fear response","BP"
"GO:0002209",0.240160633657088,0.883656210627527,6,24,"behavioral defense response","BP"
"GO:0008175",0.240202125090332,0.834654318178267,19,83,"tRNA methyltransferase activity","MF"
"GO:0045650",0.240288469144179,0.950233468748089,2,5,"negative regulation of macrophage differentiation","BP"
"GO:0090087",0.240472404390815,0.822640932116571,27,131,"regulation of peptide transport","BP"
"GO:0019932",0.240622611295696,0.821566505449189,28,134,"second-messenger-mediated signaling","BP"
"GO:0008859",0.24066291333908,1,1,1,"exoribonuclease II activity","MF"
"GO:0060415",0.241070801575275,0.862780732726908,9,40,"muscle tissue morphogenesis","BP"
"GO:0035725",0.241198878729655,0.850298143373887,12,55,"sodium ion transmembrane transport","BP"
"GO:0032970",0.24162619514537,0.805731261252449,50,256,"regulation of actin filament-based process","BP"
"GO:0043280",0.241992518963935,0.834902127800783,18,80,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP"
"GO:0031005",0.242304397954686,0.921958505487274,3,10,"filamin binding","MF"
"GO:1903912",0.242610535831882,0.949419282762821,2,5,"negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation","BP"
"GO:1901707",0.242992782466039,1,1,1,"leptomycin B binding","MF"
"05323",0.242994508242539,0.84698864600519,13,53,"Rheumatoid arthritis","KEGG"
"GO:0035455",0.243370997380898,0.892470781356312,5,18,"response to interferon-alpha","BP"
"GO:0043495",0.243404948376212,0.949139337087308,2,5,"protein anchor","MF"
"GO:0004716",0.243431054921153,0.945429832484681,2,6,"receptor signaling protein tyrosine kinase activity","MF"
"GO:0051136",0.24354518303944,0.945386881077781,2,6,"regulation of NK T cell differentiation","BP"
"GO:0051138",0.24354518303944,0.945386881077781,2,6,"positive regulation of NK T cell differentiation","BP"
"GO:0071496",0.243685259934844,0.817736717636419,29,144,"cellular response to external stimulus","BP"
"GO:0032413",0.243702002608019,0.881371209914685,6,24,"negative regulation of ion transmembrane transporter activity","BP"
"GO:0045787",0.243766354811345,0.80635098767567,45,225,"positive regulation of cell cycle","BP"
"GO:1901532",0.243838852967335,0.904550678337727,4,14,"regulation of hematopoietic progenitor cell differentiation","BP"
"GO:0033366",0.244071027715941,1,1,1,"protein localization to secretory granule","BP"
"GO:0033367",0.244071027715941,1,1,1,"protein localization to mast cell secretory granule","BP"
"GO:0033368",0.244071027715941,1,1,1,"protease localization to mast cell secretory granule","BP"
"GO:0033370",0.244071027715941,1,1,1,"maintenance of protein location in mast cell secretory granule","BP"
"GO:0033371",0.244071027715941,1,1,1,"T cell secretory granule organization","BP"
"GO:0033373",0.244071027715941,1,1,1,"maintenance of protease location in mast cell secretory granule","BP"
"GO:0033374",0.244071027715941,1,1,1,"protein localization to T cell secretory granule","BP"
"GO:0033375",0.244071027715941,1,1,1,"protease localization to T cell secretory granule","BP"
"GO:0033377",0.244071027715941,1,1,1,"maintenance of protein location in T cell secretory granule","BP"
"GO:0033379",0.244071027715941,1,1,1,"maintenance of protease location in T cell secretory granule","BP"
"GO:0033380",0.244071027715941,1,1,1,"granzyme B localization to T cell secretory granule","BP"
"GO:0033382",0.244071027715941,1,1,1,"maintenance of granzyme B location in T cell secretory granule","BP"
"GO:1902743",0.244117868589863,0.866452460530176,8,34,"regulation of lamellipodium organization","BP"
"GO:0042256",0.244188492005181,0.948862521527548,2,5,"mature ribosome assembly","BP"
"GO:0003170",0.244247086520748,0.880474562294138,6,25,"heart valve development","BP"
"GO:0009948",0.244275350178262,0.872959374386353,7,29,"anterior/posterior axis specification","BP"
"GO:0045588",0.244312673791654,0.945097640038861,2,6,"positive regulation of gamma-delta T cell differentiation","BP"
"GO:0046645",0.244312673791654,0.945097640038861,2,6,"positive regulation of gamma-delta T cell activation","BP"
"GO:0060421",0.244464793343123,0.880877308135966,6,24,"positive regulation of heart growth","BP"
"GO:0016500",0.24461363511865,0.944984027557722,2,6,"protein-hormone receptor activity","MF"
"GO:0032042",0.244622387496797,0.890870250554036,5,19,"mitochondrial DNA metabolic process","BP"
"GO:0070476",0.244859179568801,1,1,1,"rRNA (guanine-N7)-methylation","BP"
"GO:0071774",0.244903256652029,0.850945334821686,11,51,"response to fibroblast growth factor","BP"
"GO:0048010",0.245105651628296,0.879916090861251,6,25,"vascular endothelial growth factor receptor signaling pathway","BP"
"GO:0032799",0.245240434481948,0.922528240688741,3,9,"low-density lipoprotein receptor particle metabolic process","BP"
"GO:0035005",0.245276201521536,0.944733531504367,2,6,"1-phosphatidylinositol-4-phosphate 3-kinase activity","MF"
"00532",0.24554342448008,0.90247988618666,4,15,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","KEGG"
"GO:0051193",0.245643989499491,0.860412063662859,9,37,"regulation of cofactor metabolic process","BP"
"GO:1903671",0.245888372290519,0.922216888170985,3,9,"negative regulation of sprouting angiogenesis","BP"
"GO:0004115",0.246010152368018,0.889274003883304,5,20,"3',5'-cyclic-AMP phosphodiesterase activity","MF"
"GO:1903409",0.246101236470944,0.840843885421719,14,62,"reactive oxygen species biosynthetic process","BP"
"GO:0090501",0.246495869386314,0.843903956850943,13,55,"RNA phosphodiester bond hydrolysis","BP"
"GO:0048644",0.246738838306618,0.853934996554444,10,45,"muscle organ morphogenesis","BP"
"GO:0002363",0.246805476525422,0.91975239404042,3,10,"alpha-beta T cell lineage commitment","BP"
"GO:0005168",0.247486022668637,0.943894304454891,2,6,"neurotrophin TRKA receptor binding","MF"
"GO:0042609",0.24757725094038,0.947657306665694,2,5,"CD4 receptor binding","MF"
"GO:0030204",0.247690330656799,0.919315851242407,3,10,"chondroitin sulfate metabolic process","BP"
"GO:0030177",0.247716042818107,0.8362166014215,15,72,"positive regulation of Wnt signaling pathway","BP"
"GO:0002640",0.247843462977404,1,1,1,"regulation of immunoglobulin biosynthetic process","BP"
"GO:0002642",0.247843462977404,1,1,1,"positive regulation of immunoglobulin biosynthetic process","BP"
"GO:0032805",0.247843462977404,1,1,1,"positive regulation of low-density lipoprotein particle receptor catabolic process","BP"
"GO:0046848",0.247843462977404,1,1,1,"hydroxyapatite binding","MF"
"GO:0046911",0.247843462977404,1,1,1,"metal chelating activity","MF"
"GO:0060228",0.247843462977404,1,1,1,"phosphatidylcholine-sterol O-acyltransferase activator activity","MF"
"GO:1901630",0.247843462977404,1,1,1,"negative regulation of presynaptic membrane organization","BP"
"GO:1903000",0.247843462977404,1,1,1,"regulation of lipid transport across blood brain barrier","BP"
"GO:1903002",0.247843462977404,1,1,1,"positive regulation of lipid transport across blood brain barrier","BP"
"GO:1990379",0.247843462977404,1,1,1,"lipid transport across blood brain barrier","BP"
"GO:0098869",0.247898138198522,0.889717003350277,5,18,"cellular oxidant detoxification","BP"
"GO:2000973",0.247946335823928,0.947525254882614,2,5,"regulation of pro-B cell differentiation","BP"
"GO:0016454",0.247996985397951,0.879192295521655,6,23,"C-palmitoyltransferase activity","MF"
"GO:0006091",0.248133390124582,0.800433144436959,50,235,"generation of precursor metabolites and energy","BP"
"GO:0010628",0.248185931202838,0.776104905607956,220,1180,"positive regulation of gene expression","BP"
"GO:0042270",0.248649066047837,0.947273403538993,2,5,"protection from natural killer cell mediated cytotoxicity","BP"
"GO:0015288",0.248829901987746,0.947208503098043,2,5,"porin activity","MF"
"GO:2000378",0.248864300782915,0.853147385689992,10,42,"negative regulation of reactive oxygen species metabolic process","BP"
"GO:0003190",0.248914133677125,0.94717826040577,2,5,"atrioventricular valve formation","BP"
"GO:0051340",0.249424097426408,0.946994990102968,2,5,"regulation of ligase activity","BP"
"GO:0051351",0.249424097426408,0.946994990102968,2,5,"positive regulation of ligase activity","BP"
"GO:0034605",0.249757564582691,0.869238360619058,7,29,"cellular response to heat","BP"
"GO:0034333",0.249794261665644,0.840163663138706,13,62,"adherens junction assembly","BP"
"GO:0010823",0.249979984627131,0.857649656716779,9,36,"negative regulation of mitochondrion organization","BP"
